n_clusters,max_iter,eps,distance,random_state,label,Mu,accuracy
6,20,1e-06,euclidean,24,"['DoS', 'Normal', 'DoS', 'Normal', 'Probe', 'R2L']","[[0.0027336264367294138, 761.5968774808745, 217630.4544760035, 899973.9490636822, 0.7931806602683225, 0.007417468827419337, 0.0, 189.95474398404934, 0.0, 30.09186469536972, 0.0, 1180.7137731974044, 0.1524655577613793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 997291.1065077656, 997285.5580046339, 3.5146306325324543, 3.273210317518244, 49.31711737406562, 117.74574061576777, 999998.3325154986, 3.4079565398517566, 151.57265684741, 999732.5573712314, 999272.9142281067, 999505.0658965171, 53.42126272930719, 998334.1773686982, 16.467111254341354, 19.173264552872734, 1.9369769460442439, 62.68506551473618, 59.9957554939965], [5130.23462202721, 921089.299618868, 334792.349327673, 898450.8831605262, 1.4545409072754267, 0.4130422609087594, 0.0, 0.0, 1.4636402489359337, 6.1206774046411745, 92.20933568296381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.49096348510307, 37705.618397685415, 53208.99716108307, 1996.229662718741, 1638.3549854514158, 57.98942666284169, 61.67780009016024, 984216.01573706, 21330.478259087744, 159580.44752264253, 828577.380708444, 656227.5252298142, 713246.17843531, 75452.03065448138, 172947.3177328798, 11582.312200319659, 2399.9016433752713, 422.01139297569773, 2922.9334863325275, 377.44354739559856], [1.8245477078003862, 500110.6001088986, 698662.0328482371, 500113.03088052274, 0.0005481691986581203, 0.004323031456954071, 41.32311761045426, 217.14893175689693, 0.0, 0.4103900144659323, 0.0, 92.369321717486, 0.031526253181174455, 2.430771624144368, 2.430771624144368, 0.026039331806581342, 5.087661538906817, 0.0, 0.5401714720320818, 0.0, 0.0, 361658.4316627491, 20550.03348091904, 999721.7981876166, 999604.4891490354, 5.858159614187928, 21.488021157436215, 63976.231915059114, 64886.31281113877, 171.63678438083386, 998900.9766554416, 41485.6075441827, 41627.88775668948, 68768.69263378967, 157.8056938394524, 85.68469975108898, 999658.0876633478, 999589.0294415059, 0.607692906036092, 8.920931860609832], [11.921139921296538, 500000.0, 390602.32198559836, 899522.2206294548, 0.30618635022130053, 3.1002459335771473, 0.0, 0.0, 0.0, 44.83866734569146, 0.0, 1000000.0, 0.03588691562929739, 355.32267263649425, 6.862455050919417, 0.04921298777812216, 36.528830503602656, 6.099960045261703, 625.7542346430661, 0.0, 0.0, 17558.94986173027, 23449.21930394746, 1361.190834200036, 1802.9041909775492, 639.016564441503, 1651.6861814555114, 998336.92214316, 3093.7777357558307, 138731.31505988637, 537116.7079640105, 951854.2174137299, 967948.6901860792, 5275.3826962433395, 49701.97120208863, 19273.00676180571, 1195.6531684717465, 671.6208508834267, 2863.382244846296, 4817.306196644412], [10706.918862140501, 411536.07342682814, 513796.05961399514, 416795.76255606394, 18.030695982455804, 41.827879042651695, 0.0, 0.0, 0.0, 8.424144788254159, 27.75012400836666, 2920.7005518805913, 0.06725110277465518, 3.4687655010458327, 5.2031482515687495, 0.0534156444322805, 23.15199299535243, 0.0, 1.1562551670152776, 0.0, 38.15642051150416, 359021.13935539, 14671.235327296583, 75333.46977144304, 78388.86248772925, 639630.8539753787, 636002.6640119049, 582539.2404097306, 388064.4982257264, 250154.67225369162, 619078.0198143248, 285176.2306316808, 373800.24073232576, 537892.3780815646, 476386.17072570045, 144528.95898878548, 74175.803973124, 78222.32705602403, 623058.028978067, 626592.0419581875], [4971.208063740051, 495244.71388437087, 477493.5229379269, 886039.1345063827, 87.33759126831393, 26.240219100556775, 0.0, 0.0, 1164.8817445062882, 50219.24105734894, 7350.978362659569, 921991.2267731283, 78.70151165240662, 211060.18039331658, 332.1997141308098, 90.33842338678743, 10235.263236910321, 46170.831485041155, 2192.101905247447, 3.9430233131253387, 128595.79082261324, 3219.3203512351774, 4083.1086687452844, 5253.703977524767, 4914.170240031544, 20048.85405884962, 20200.305584306767, 979602.4643895708, 39652.304204248605, 20126.94563556607, 295211.9056119689, 102686.75675678556, 690706.6489230618, 49389.541130661935, 568352.0922667455, 91028.00532308147, 10435.447779584996, 10547.764798659373, 32969.17541524964, 23965.399970427326]]",0.8703666276745814
