n_clusters,max_iter,eps,distance,random_state,label,Mu,accuracy
6,5,1e-06,euclidean,42,"['DoS', 'Normal', 'DoS', 'R2L', 'Normal', 'Probe']","[[0.00273368015488603, 741.9609666210205, 217620.77613472042, 899973.9485517584, 0.7931958482399634, 0.007417614587186221, 0.0, 170.30759985499554, 0.0, 30.092456026898727, 0.0, 1180.7369752584232, 0.1524685538432873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 997309.5669617314, 997304.018349567, 3.5146996981063854, 3.2732746389712823, 49.318086498668514, 117.74805442282286, 999998.3324827311, 3.4080235091862234, 151.57563538303208, 999734.819948042, 999290.2719759525, 999522.0401428114, 52.84401526929281, 998351.128606006, 16.467434847517616, 19.061350599155237, 1.937015009339781, 62.68629733124248, 59.996934463202614], [527.8976587219805, 500000.0, 349039.0359740808, 101880.08687449268, 0.014635161322870167, 0.024713855921536697, 0.0, 0.0, 0.0, 12.251092697750439, 0.0, 3093.258451615734, 0.00586656055701256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.93800320294847, 2169.4152208422197, 2801.0665733368232, 285.1940416383301, 866.331746484435, 998489.3490994449, 983827.9621788824, 999945.1549919926, 65.8140096088454, 205434.04339337035, 91030.06667861868, 795257.1757702573, 991160.739749468, 1702.82780861286, 286184.76186297525, 143549.130158173, 272.9087598446789, 389.61893688436476, 959494.10964614, 923484.8518087884], [2.95077113446342, 500153.1125596045, 698655.9556279911, 500158.2163115913, 0.0010569551688334707, 0.005770259372646061, 41.316087512334065, 302.17452239412955, 0.0, 0.47344638096639496, 0.0, 150.6822015155713, 0.18815046577193734, 14.582148533764965, 14.582148533764965, 0.2073029060883834, 7.064994444653569, 0.0, 1.890278513636199, 0.0, 2.4303580889608276, 361603.19203899906, 20551.626413243623, 999623.8534785715, 999507.3421117867, 5.857162994395594, 21.484365506413717, 64124.75514142254, 64879.357024463985, 171.60758466152402, 998849.5351963986, 41499.13636508768, 41656.7751092446, 68771.33246812585, 176.881461714569, 88.9754096368559, 999520.1014917538, 999469.7687757314, 7.801449465564256, 17.01250662272579], [3910.573291072217, 503706.3421622211, 462135.1790431954, 888779.1376652496, 67.55361914082538, 21.088467709287176, 0.0, 0.0, 909.0261974830764, 39113.85946696976, 5817.10032543872, 922433.4719172856, 59.74197531925631, 166761.65117329222, 216.82938602637768, 66.86590419013625, 7994.867287829562, 35931.78243876614, 1762.8363169547456, 1.557123059435387, 98846.9503744881, 5184.229445614199, 7279.492406097808, 4471.45793432055, 4287.639557154202, 16081.49203531555, 16251.140592641037, 984047.4844676974, 31228.484452126253, 57887.381074726334, 255593.99817599627, 289935.6786039579, 752573.4105666371, 39640.28121642453, 472254.35605175875, 79191.22249731397, 8396.754955544136, 8405.45927344638, 26612.01943289578, 20862.81745846374], [29.77638603210223, 568246.6567064952, 363258.2911106923, 899494.076863788, 0.2863822068622014, 2.541844924986292, 0.0, 0.0, 0.0, 32.11683278311772, 0.7305749259379669, 854303.2689575062, 0.020025118306897068, 326.9322793572402, 2.739655972267376, 0.038397249388142984, 17.41486742061436, 1.8264373148449171, 677.2023688485776, 0.0, 0.0, 25570.565613805775, 33752.143392156766, 1280.7526382887013, 1663.2268763903753, 513.3567360834609, 1793.78061565549, 998195.205967336, 3177.0329160532883, 118642.37261512948, 821901.7767796988, 959923.7967378016, 965929.7661794949, 3225.689206120757, 9862.597120804217, 8667.613978820633, 918.8075556058841, 469.5222405271829, 1581.402484685323, 2119.0508370562216], [13093.691751563989, 406732.3162157483, 541125.306663748, 473332.3339512611, 20.993605280993375, 48.09974285101597, 0.0, 0.0, 0.0, 8.280959917905518, 22.38052809600824, 2789.12052970065, 0.04855672401609313, 2.1113705750951173, 3.167055862642676, 0.04410468796395795, 20.47538441429451, 0.0, 1.1729836528306206, 0.0, 23.22507632604629, 408101.6164733864, 16324.92309022149, 85479.87230430762, 88478.98975140722, 573497.6753809968, 571991.4658401355, 522932.8415247474, 443710.2903979089, 252647.46867781752, 707246.6129691283, 202328.38635144985, 272675.78215722955, 622983.0076896116, 511521.83368311706, 141776.88724858855, 84198.18591040188, 88300.55782410594, 561424.2250214304, 570848.8976534228]]",0.8427981006159116
